frame,timestamp
2147,2014-09-08T04:01:10.884Z
2148,2014-09-08T04:01:10.917Z
2149,2014-09-08T04:01:10.950Z
2150,2014-09-08T04:01:10.983Z
2151,2014-09-08T04:01:11.016Z
2152,2014-09-08T04:01:11.049Z
2153,2014-09-08T04:01:11.082Z
2154,2014-09-08T04:01:11.115Z
2155,2014-09-08T04:01:11.148Z
2156,2014-09-08T04:01:11.181Z
2157,2014-09-08T04:01:11.214Z
2158,2014-09-08T04:01:11.247Z
2159,2014-09-08T04:01:11.280Z
2160,2014-09-08T04:01:11.313Z
2161,2014-09-08T04:01:11.346Z
2162,2014-09-08T04:01:11.379Z
2163,2014-09-08T04:01:11.412Z
2164,2014-09-08T04:01:11.445Z
2165,2014-09-08T04:01:11.478Z
2166,2014-09-08T04:01:11.511Z
2167,2014-09-08T04:01:11.544Z
2168,2014-09-08T04:01:11.577Z
2169,2014-09-08T04:01:11.610Z
2170,2014-09-08T04:01:11.643Z
2171,2014-09-08T04:01:11.676Z
2172,2014-09-08T04:01:11.709Z
2173,2014-09-08T04:01:11.742Z
2174,2014-09-08T04:01:11.775Z
2175,2014-09-08T04:01:11.808Z
2176,2014-09-08T04:01:11.841Z
2177,2014-09-08T04:01:11.874Z
2178,2014-09-08T04:01:11.907Z
2179,2014-09-08T04:01:11.940Z
2180,2014-09-08T04:01:11.973Z
2181,2014-09-08T04:01:12.006Z
2182,2014-09-08T04:01:12.039Z
2183,2014-09-08T04:01:12.072Z
2184,2014-09-08T04:01:12.105Z
2185,2014-09-08T04:01:12.138Z
2186,2014-09-08T04:01:12.171Z
2187,2014-09-08T04:01:12.204Z
2188,2014-09-08T04:01:12.237Z
2189,2014-09-08T04:01:12.270Z
2190,2014-09-08T04:01:12.303Z
2191,2014-09-08T04:01:12.336Z
2192,2014-09-08T04:01:12.369Z
2193,2014-09-08T04:01:12.402Z
2194,2014-09-08T04:01:12.435Z
2195,2014-09-08T04:01:12.468Z
2196,2014-09-08T04:01:12.501Z
2197,2014-09-08T04:01:12.534Z
2198,2014-09-08T04:01:12.567Z
2199,2014-09-08T04:01:12.600Z
2200,2014-09-08T04:01:12.633Z
2201,2014-09-08T04:01:12.666Z
2202,2014-09-08T04:01:12.699Z
2203,2014-09-08T04:01:12.732Z
2204,2014-09-08T04:01:12.765Z
2205,2014-09-08T04:01:12.798Z
2206,2014-09-08T04:01:12.831Z
2207,2014-09-08T04:01:12.864Z
2208,2014-09-08T04:01:12.897Z
2209,2014-09-08T04:01:12.930Z
2210,2014-09-08T04:01:12.963Z
2211,2014-09-08T04:01:12.996Z
2212,2014-09-08T04:01:13.029Z
2213,2014-09-08T04:01:13.062Z
2214,2014-09-08T04:01:13.095Z
2215,2014-09-08T04:01:13.128Z
2216,2014-09-08T04:01:13.161Z
2217,2014-09-08T04:01:13.194Z
2218,2014-09-08T04:01:13.227Z
2219,2014-09-08T04:01:13.260Z
2220,2014-09-08T04:01:13.293Z
2221,2014-09-08T04:01:13.326Z
2222,2014-09-08T04:01:13.359Z
2223,2014-09-08T04:01:13.392Z
2224,2014-09-08T04:01:13.425Z
2225,2014-09-08T04:01:13.458Z
2226,2014-09-08T04:01:13.491Z
2227,2014-09-08T04:01:13.524Z
2228,2014-09-08T04:01:13.557Z
2229,2014-09-08T04:01:13.590Z
2230,2014-09-08T04:01:13.623Z
2231,2014-09-08T04:01:13.656Z
2232,2014-09-08T04:01:13.689Z
2233,2014-09-08T04:01:13.722Z
2234,2014-09-08T04:01:13.755Z
2235,2014-09-08T04:01:13.788Z
2236,2014-09-08T04:01:13.821Z
2237,2014-09-08T04:01:13.854Z
2238,2014-09-08T04:01:13.887Z
2239,2014-09-08T04:01:13.920Z
2240,2014-09-08T04:01:13.953Z
2241,2014-09-08T04:01:13.986Z
2242,2014-09-08T04:01:14.019Z
2243,2014-09-08T04:01:14.052Z
2244,2014-09-08T04:01:14.085Z
2245,2014-09-08T04:01:14.118Z
2246,2014-09-08T04:01:14.151Z
2247,2014-09-08T04:01:14.184Z
2248,2014-09-08T04:01:14.217Z
2249,2014-09-08T04:01:14.250Z
2250,2014-09-08T04:01:14.283Z
2251,2014-09-08T04:01:14.316Z
2252,2014-09-08T04:01:14.349Z
2253,2014-09-08T04:01:14.382Z
2254,2014-09-08T04:01:14.415Z
2255,2014-09-08T04:01:14.448Z
2256,2014-09-08T04:01:14.481Z
2257,2014-09-08T04:01:14.514Z
2258,2014-09-08T04:01:14.547Z
2259,2014-09-08T04:01:14.580Z
2260,2014-09-08T04:01:14.613Z
2261,2014-09-08T04:01:14.646Z
2262,2014-09-08T04:01:14.679Z
2263,2014-09-08T04:01:14.712Z
2264,2014-09-08T04:01:14.745Z
2265,2014-09-08T04:01:14.778Z
2266,2014-09-08T04:01:14.811Z
2267,2014-09-08T04:01:14.844Z
2268,2014-09-08T04:01:14.877Z
2269,2014-09-08T04:01:14.910Z
2270,2014-09-08T04:01:14.943Z
2271,2014-09-08T04:01:14.976Z
2272,2014-09-08T04:01:15.009Z
2273,2014-09-08T04:01:15.042Z
2274,2014-09-08T04:01:15.075Z
2275,2014-09-08T04:01:15.108Z
2276,2014-09-08T04:01:15.141Z
2277,2014-09-08T04:01:15.174Z
2278,2014-09-08T04:01:15.207Z
2279,2014-09-08T04:01:15.240Z
2280,2014-09-08T04:01:15.273Z
2281,2014-09-08T04:01:15.306Z
2282,2014-09-08T04:01:15.339Z
2283,2014-09-08T04:01:15.372Z
2284,2014-09-08T04:01:15.405Z
2285,2014-09-08T04:01:15.438Z
2286,2014-09-08T04:01:15.471Z
2287,2014-09-08T04:01:15.504Z
2288,2014-09-08T04:01:15.537Z
2289,2014-09-08T04:01:15.570Z
2290,2014-09-08T04:01:15.603Z
2291,2014-09-08T04:01:15.636Z
2292,2014-09-08T04:01:15.669Z
2293,2014-09-08T04:01:15.702Z
2294,2014-09-08T04:01:15.735Z
2295,2014-09-08T04:01:15.768Z
2296,2014-09-08T04:01:15.801Z
2297,2014-09-08T04:01:15.834Z
2298,2014-09-08T04:01:15.867Z
2299,2014-09-08T04:01:15.900Z
2300,2014-09-08T04:01:15.933Z
2301,2014-09-08T04:01:15.966Z
2302,2014-09-08T04:01:15.999Z
2303,2014-09-08T04:01:16.032Z
2304,2014-09-08T04:01:16.065Z
2305,2014-09-08T04:01:16.098Z
2306,2014-09-08T04:01:16.131Z
2307,2014-09-08T04:01:16.164Z
2308,2014-09-08T04:01:16.197Z
2309,2014-09-08T04:01:16.230Z
2310,2014-09-08T04:01:16.263Z
2311,2014-09-08T04:01:16.296Z
2312,2014-09-08T04:01:16.329Z
2313,2014-09-08T04:01:16.362Z
2314,2014-09-08T04:01:16.395Z
2315,2014-09-08T04:01:16.428Z
2316,2014-09-08T04:01:16.461Z
2317,2014-09-08T04:01:16.494Z
2318,2014-09-08T04:01:16.527Z
2319,2014-09-08T04:01:16.560Z
2320,2014-09-08T04:01:16.593Z
2321,2014-09-08T04:01:16.626Z
2322,2014-09-08T04:01:16.659Z
2323,2014-09-08T04:01:16.692Z
2324,2014-09-08T04:01:16.725Z
2325,2014-09-08T04:01:16.758Z
2326,2014-09-08T04:01:16.791Z
2327,2014-09-08T04:01:16.824Z
2328,2014-09-08T04:01:16.857Z
2329,2014-09-08T04:01:16.890Z
2330,2014-09-08T04:01:16.923Z
2331,2014-09-08T04:01:16.956Z
2332,2014-09-08T04:01:16.989Z
2333,2014-09-08T04:01:17.022Z
2334,2014-09-08T04:01:17.055Z
2335,2014-09-08T04:01:17.088Z
2336,2014-09-08T04:01:17.121Z
2337,2014-09-08T04:01:17.154Z
2338,2014-09-08T04:01:17.187Z
2339,2014-09-08T04:01:17.220Z
2340,2014-09-08T04:01:17.253Z
2341,2014-09-08T04:01:17.286Z
2342,2014-09-08T04:01:17.319Z
2343,2014-09-08T04:01:17.352Z
2344,2014-09-08T04:01:17.385Z
2345,2014-09-08T04:01:17.418Z
2346,2014-09-08T04:01:17.451Z
2347,2014-09-08T04:01:17.484Z
2348,2014-09-08T04:01:17.517Z
2349,2014-09-08T04:01:17.550Z
2350,2014-09-08T04:01:17.583Z
2351,2014-09-08T04:01:17.616Z
2352,2014-09-08T04:01:17.649Z
2353,2014-09-08T04:01:17.682Z
2354,2014-09-08T04:01:17.715Z
2355,2014-09-08T04:01:17.748Z
2356,2014-09-08T04:01:17.781Z
2357,2014-09-08T04:01:17.814Z
2358,2014-09-08T04:01:17.847Z
2359,2014-09-08T04:01:17.880Z
2360,2014-09-08T04:01:17.913Z
2361,2014-09-08T04:01:17.946Z
2362,2014-09-08T04:01:17.979Z
2363,2014-09-08T04:01:18.012Z
2364,2014-09-08T04:01:18.045Z
2365,2014-09-08T04:01:18.078Z
2366,2014-09-08T04:01:18.111Z
2367,2014-09-08T04:01:18.144Z
2368,2014-09-08T04:01:18.177Z
2369,2014-09-08T04:01:18.210Z
2370,2014-09-08T04:01:18.243Z
2371,2014-09-08T04:01:18.276Z
2372,2014-09-08T04:01:18.309Z
2373,2014-09-08T04:01:18.342Z
2374,2014-09-08T04:01:18.375Z
2375,2014-09-08T04:01:18.408Z
2376,2014-09-08T04:01:18.441Z
2377,2014-09-08T04:01:18.474Z
2378,2014-09-08T04:01:18.507Z
2379,2014-09-08T04:01:18.540Z
2380,2014-09-08T04:01:18.573Z
2381,2014-09-08T04:01:18.606Z
2382,2014-09-08T04:01:18.639Z
2383,2014-09-08T04:01:18.672Z
2384,2014-09-08T04:01:18.705Z
2385,2014-09-08T04:01:18.738Z
2386,2014-09-08T04:01:18.771Z
2387,2014-09-08T04:01:18.804Z
2388,2014-09-08T04:01:18.837Z
2389,2014-09-08T04:01:18.870Z
2390,2014-09-08T04:01:18.903Z
2391,2014-09-08T04:01:18.936Z
2392,2014-09-08T04:01:18.969Z
2393,2014-09-08T04:01:19.002Z
2394,2014-09-08T04:01:19.035Z
2395,2014-09-08T04:01:19.068Z
2396,2014-09-08T04:01:19.101Z
2397,2014-09-08T04:01:19.134Z
2398,2014-09-08T04:01:19.167Z
2399,2014-09-08T04:01:19.200Z
